task,th,tr,tc,successor
1,541,100000,379,[8]
2,211,100000,148,[12]
3,513,1026,359,[7]
4,63,100000,100000,[13]
5,492,100000,100000,"[6, 7, 8]"
6,287,100000,100000,"[9, 10]"
7,312,624,218,"[9, 10]"
8,95,190,100000,[9]
9,175,100000,100000,"[11, 12, 17]"
10,389,100000,100000,[13]
11,532,1064,372,"[14, 15, 16]"
12,264,528,100000,[15]
13,336,100000,100000,"[17, 20]"
14,223,100000,100000,[18]
15,50,100,100000,[20]
16,487,974,100000,"[18, 19]"
17,435,870,304,[]
18,199,100000,139,[]
19,122,100000,85,[]
20,258,100000,100000,[]
