task,th,tr,tc,successor
1,460,100000,322,"[2, 3, 4]"
2,30,100000,21,[5]
3,145,290,100000,[6]
4,478,100000,100000,"[7, 8]"
5,121,242,100000,[11]
6,465,100000,326,[9]
7,131,262,92,"[10, 11, 12]"
8,135,270,100000,"[10, 11, 12]"
9,179,100000,100000,[14]
10,430,100000,100000,"[13, 15, 16, 17]"
11,216,100000,100000,"[15, 16, 17]"
12,496,100000,347,"[15, 16, 17]"
13,40,100000,28,[18]
14,240,480,100000,[19]
15,368,736,100000,"[19, 20]"
16,62,124,100000,[20]
17,348,696,100000,[]
18,503,100000,100000,[]
19,547,100000,383,[]
20,54,100000,38,[]
