task,th,tr,tc,successor
1,115,100000,100000,[4]
2,135,100000,94,"[3, 4]"
3,159,100000,111,"[5, 6]"
4,174,348,100000,"[5, 6]"
5,236,100000,100000,"[7, 8, 10]"
6,214,100000,100000,"[8, 9, 10]"
7,184,368,129,[12]
8,179,358,125,"[12, 14, 15]"
9,201,100000,100000,[11]
10,88,100000,100000,[11]
11,86,172,100000,"[12, 13, 14]"
12,268,100000,100000,[18]
13,45,100000,100000,"[15, 18]"
14,60,120,100000,[16]
15,148,100000,104,[19]
16,230,460,161,"[17, 18]"
17,208,100000,100000,[]
18,226,452,158,"[19, 20]"
19,309,618,216,[]
20,256,100000,100000,[]
