task,th,tr,tc,successor
1,531,100000,100000,[7]
2,331,662,232,[7]
3,551,100000,100000,"[4, 5, 6]"
4,417,100000,100000,[7]
5,492,984,344,[7]
6,487,100000,100000,"[8, 9]"
7,349,100000,100000,"[10, 11, 12, 13]"
8,342,100000,100000,[16]
9,683,1366,100000,[16]
10,548,1096,384,[]
11,292,584,100000,[]
12,507,100000,355,"[14, 15]"
13,609,1218,426,[16]
14,531,100000,100000,"[17, 18, 19]"
15,523,100000,100000,[]
16,327,654,100000,[20]
17,659,100000,100000,[]
18,570,100000,399,[]
19,342,684,239,[]
20,470,100000,329,[]
