task,th,tr,tc,successor
1,146,100000,102,[5]
2,58,100000,100000,"[4, 6, 7, 8]"
3,504,100000,100000,"[6, 7, 8]"
4,100,200,100000,[9]
5,281,100000,100000,[10]
6,111,222,100000,"[11, 12]"
7,181,100000,100000,"[11, 12]"
8,235,100000,100000,"[11, 12]"
9,237,474,166,[15]
10,26,100000,18,[14]
11,23,46,100000,"[13, 15]"
12,594,100000,100000,[15]
13,79,158,55,[16]
14,566,100000,396,[17]
15,573,100000,100000,"[17, 18, 19]"
16,36,100000,25,[20]
17,176,352,100000,[20]
18,129,258,90,[]
19,177,100000,124,[]
20,136,272,100000,[]
