task,th,tr,tc,successor
1,146,292,102,[10]
2,430,860,301,"[3, 4, 5]"
3,392,784,100000,[10]
4,459,100000,100000,"[9, 12, 13, 20]"
5,389,100000,100000,"[6, 7, 8]"
6,580,1160,100000,[10]
7,451,100000,316,[10]
8,374,100000,100000,"[10, 12, 13]"
9,501,100000,100000,"[11, 18]"
10,460,920,322,"[14, 15, 16, 17]"
11,567,100000,100000,[]
12,610,100000,100000,[19]
13,706,100000,494,[18]
14,539,1078,377,[]
15,550,1100,100000,"[18, 19, 20]"
16,669,100000,100000,[20]
17,316,100000,100000,[18]
18,401,100000,100000,[]
19,457,914,320,[]
20,540,100000,378,[]
