task,th,tr,tc,successor
1,288,576,100000,"[4, 5]"
2,376,100000,100000,[5]
3,505,100000,354,[4]
4,527,100000,369,[6]
5,110,220,77,[6]
6,206,100000,100000,"[7, 8, 9]"
7,28,100000,100000,[]
8,51,100000,36,"[11, 13]"
9,221,442,100000,"[10, 11]"
10,115,230,80,"[12, 13]"
11,119,100000,83,[12]
12,168,336,100000,[16]
13,240,100000,168,"[14, 15]"
14,514,100000,100000,[18]
15,146,100000,100000,"[17, 18]"
16,222,444,155,"[17, 18]"
17,43,86,100000,[19]
18,502,100000,100000,[20]
19,491,100000,100000,[]
20,195,390,100000,[]
