task,th,tr,tc,successor
1,382,100000,100000,"[6, 8]"
2,65,130,46,[]
3,237,474,166,[18]
4,51,100000,36,"[5, 7]"
5,62,100000,100000,"[8, 17]"
6,58,116,100000,[9]
7,223,100000,100000,[9]
8,269,100000,100000,[10]
9,197,100000,100000,"[10, 11, 12]"
10,74,148,100000,"[13, 14, 15]"
11,143,286,100,"[15, 19]"
12,114,100000,100000,"[13, 16]"
13,93,186,65,[19]
14,403,100000,100000,[18]
15,130,260,100000,[]
16,54,100000,38,"[17, 20]"
17,204,100000,143,[]
18,292,584,100000,[]
19,464,100000,100000,[]
20,170,100000,119,[]
