task,th,tr,tc,successor
1,140,100000,100000,"[2, 3, 4, 5]"
2,76,152,100000,"[7, 9, 10]"
3,56,100000,39,"[6, 7]"
4,102,100000,71,[6]
5,129,100000,100000,"[8, 16]"
6,297,594,100000,"[11, 16]"
7,85,170,100000,"[13, 16]"
8,132,264,100000,"[11, 13]"
9,252,100000,100000,"[11, 12, 14]"
10,83,100000,100000,[12]
11,94,100000,100000,[17]
12,166,332,116,"[15, 16]"
13,83,166,58,[17]
14,263,526,184,[]
15,155,100000,108,[]
16,209,100000,100000,"[18, 19]"
17,85,170,100000,[20]
18,135,100000,94,[]
19,114,100000,80,[]
20,145,100000,100000,[]
