task,th,tr,tc,successor
1,77,154,100000,[6]
2,233,100000,100000,[13]
3,188,100000,100000,"[7, 10, 11, 13]"
4,85,170,59,"[6, 7]"
5,162,324,100000,[10]
6,92,100000,64,"[8, 9, 10, 11, 12]"
7,180,100000,100000,[12]
8,195,100000,136,"[14, 15]"
9,258,516,100000,"[13, 15]"
10,139,100000,100000,[14]
11,215,430,100000,[]
12,84,168,100000,[15]
13,107,214,75,"[17, 18]"
14,103,206,100000,"[16, 18]"
15,162,100000,113,[20]
16,121,100000,100000,[]
17,126,100000,88,[20]
18,177,100000,100000,[19]
19,60,100000,42,[]
20,26,100000,18,[]
