task,th,tr,tc,successor
1,374,748,262,[11]
2,318,100000,100000,"[4, 5, 6]"
3,153,306,100000,"[4, 6, 7]"
4,182,100000,127,[11]
5,168,336,118,"[8, 9, 10]"
6,313,100000,219,[20]
7,159,100000,100000,"[12, 13, 18]"
8,166,100000,100000,[11]
9,55,110,100000,[11]
10,242,100000,100000,"[12, 13]"
11,76,152,100000,"[14, 15, 16, 17, 18]"
12,177,100000,100000,[]
13,166,100000,116,[19]
14,119,100000,83,[]
15,150,100000,100000,"[19, 20]"
16,303,606,100000,[]
17,138,276,100000,"[19, 20]"
18,52,100000,36,[19]
19,48,96,100000,[]
20,146,100000,102,[]
