task,th,tr,tc,successor
1,183,100000,128,[5]
2,79,100000,100000,[7]
3,257,514,100000,"[6, 7]"
4,137,100000,100000,"[6, 7]"
5,185,370,100000,[8]
6,230,100000,100000,"[9, 11]"
7,145,290,100000,"[9, 10, 11]"
8,142,100000,99,[12]
9,218,100000,153,"[13, 20]"
10,107,100000,100000,[13]
11,47,94,33,[13]
12,219,438,100000,[16]
13,98,100000,69,"[14, 15, 17]"
14,106,100000,100000,[18]
15,92,100000,100000,[19]
16,210,420,100000,[20]
17,161,100000,113,[]
18,80,160,56,[]
19,21,100000,100000,[]
20,55,110,38,[]
