task,th,tr,tc,successor
1,391,100000,100000,"[5, 8, 15]"
2,187,100000,100000,"[4, 6, 7]"
3,424,100000,100000,"[5, 7, 8]"
4,585,1170,100000,[10]
5,341,100000,100000,[]
6,794,1588,556,[9]
7,419,100000,100000,"[9, 10]"
8,503,100000,100000,[12]
9,530,100000,100000,"[11, 12, 13, 14]"
10,569,1138,398,"[12, 15, 18]"
11,661,1322,100000,[]
12,452,904,316,"[16, 17]"
13,498,100000,100000,[18]
14,356,712,100000,[20]
15,316,100000,221,[]
16,493,986,100000,[]
17,506,100000,354,[19]
18,667,1334,467,[20]
19,566,100000,396,[]
20,451,100000,316,[]
