task,th,tr,tc,successor
1,507,100000,100000,[10]
2,136,100000,95,[5]
3,484,968,339,[4]
4,545,100000,100000,[10]
5,525,100000,100000,"[6, 7, 8, 9]"
6,209,418,100000,[10]
7,338,100000,237,[10]
8,152,304,100000,[11]
9,568,100000,398,"[10, 12]"
10,21,100000,100000,"[13, 14, 15, 16, 17]"
11,146,100000,100000,[]
12,464,928,325,[18]
13,152,304,100000,[20]
14,62,124,100000,[18]
15,176,352,100000,[]
16,60,100000,42,[19]
17,456,100000,319,[]
18,260,520,100000,[]
19,52,100000,36,[]
20,466,100000,100000,[]
