task,th,tr,tc,successor
1,57,100000,40,"[4, 6]"
2,100,200,100000,"[15, 16, 17]"
3,26,52,100000,"[4, 5, 6]"
4,232,100000,162,"[7, 8]"
5,79,158,100000,"[7, 8]"
6,21,42,15,"[7, 8]"
7,104,208,100000,"[9, 10]"
8,272,100000,100000,"[9, 10]"
9,287,100000,100000,"[11, 12]"
10,119,100000,83,[11]
11,147,294,100000,"[15, 17]"
12,78,100000,55,"[13, 14]"
13,252,100000,100000,"[15, 16, 17]"
14,235,100000,164,"[15, 16, 17]"
15,199,100000,139,"[18, 19]"
16,104,208,100000,"[18, 19]"
17,184,100000,100000,[20]
18,75,100000,100000,[]
19,120,240,84,[20]
20,165,100000,100000,[]
