task,th,tr,tc,successor
1,94,188,100000,[14]
2,512,100000,100000,"[5, 6]"
3,106,100000,74,[4]
4,114,100000,100000,"[7, 8, 10]"
5,529,1058,370,[7]
6,128,256,100000,"[8, 9, 10]"
7,295,100000,206,[14]
8,61,122,100000,[]
9,90,180,100000,[12]
10,142,284,100000,"[11, 13]"
11,54,100000,100000,[14]
12,449,898,314,[14]
13,102,100000,100000,"[15, 16]"
14,543,100000,100000,"[17, 18, 19, 20]"
15,55,100000,38,[]
16,136,272,100000,[]
17,110,100000,77,[]
18,171,100000,120,[]
19,359,100000,251,[]
20,361,100000,100000,[]
