task,th,tr,tc,successor
1,198,100000,139,[8]
2,525,100000,100000,[8]
3,59,118,100000,"[4, 5, 6, 7]"
4,192,100000,134,[8]
5,50,100,100000,[8]
6,422,844,295,[17]
7,76,152,53,"[9, 18, 19]"
8,135,100000,94,"[10, 11, 12, 13]"
9,437,100000,306,[15]
10,208,100000,100000,[]
11,210,420,100000,[]
12,417,834,100000,"[14, 17]"
13,187,100000,100000,"[14, 15, 16, 17]"
14,68,100000,100000,[18]
15,73,100000,100000,[]
16,492,100000,100000,"[19, 20]"
17,80,160,100000,[]
18,36,100000,100000,[]
19,50,100,35,[]
20,599,100000,419,[]
