task,th,tr,tc,successor
1,96,100000,100000,"[2, 3]"
2,215,430,150,[5]
3,149,100000,104,[4]
4,131,262,100000,"[6, 7]"
5,139,100000,100000,"[6, 8]"
6,499,100000,349,[9]
7,51,100000,100000,[8]
8,439,878,100000,"[11, 12]"
9,228,100000,100000,"[10, 11, 15]"
10,476,100000,333,"[13, 14]"
11,429,858,100000,"[13, 14]"
12,189,378,100000,"[14, 15]"
13,204,100000,100000,[16]
14,130,260,100000,[18]
15,475,950,100000,"[16, 17]"
16,200,100000,100000,"[19, 20]"
17,450,100000,315,[]
18,267,100000,187,[20]
19,515,100000,360,[]
20,67,134,47,[]
