task,th,tr,tc,successor
1,191,100000,134,[4]
2,52,100000,36,[4]
3,100,200,100000,[4]
4,202,404,141,"[5, 6, 7]"
5,147,100000,103,"[8, 9, 10]"
6,161,100000,100000,[16]
7,69,100000,48,[10]
8,162,324,100000,[15]
9,184,100000,100000,[15]
10,55,100000,38,"[11, 12, 13]"
11,121,242,100000,"[14, 15]"
12,135,270,94,[14]
13,65,130,100000,"[14, 15]"
14,357,100000,100000,"[17, 18]"
15,145,290,100000,[16]
16,238,476,100000,"[17, 18]"
17,35,100000,100000,[19]
18,191,100000,100000,[20]
19,153,100000,100000,[]
20,116,100000,81,[]
