task,th,tr,tc,successor
1,498,996,100000,"[11, 12, 15]"
2,558,1116,100000,[5]
3,596,1192,417,[4]
4,634,100000,100000,"[6, 7, 8, 9]"
5,609,100000,426,"[6, 17]"
6,357,100000,250,"[10, 11]"
7,335,670,234,"[10, 11, 12, 13]"
8,531,1062,100000,"[10, 13, 16]"
9,681,1362,100000,[10]
10,545,100000,382,"[14, 18]"
11,297,100000,208,[16]
12,479,100000,100000,[]
13,627,1254,439,"[15, 17]"
14,555,100000,100000,[]
15,538,1076,100000,[]
16,600,100000,420,[20]
17,481,100000,100000,[]
18,420,100000,100000,[19]
19,454,100000,100000,[]
20,627,100000,100000,[]
