task,th,tr,tc,successor
1,362,100000,253,"[3, 5]"
2,172,100000,120,[4]
3,68,100000,48,[7]
4,49,100000,100000,"[6, 8, 9]"
5,173,346,100000,"[8, 9]"
6,232,100000,162,[11]
7,298,100000,100000,[12]
8,217,434,152,"[10, 12, 13]"
9,535,1070,100000,"[12, 13]"
10,182,100000,100000,[14]
11,34,100000,100000,[15]
12,123,246,100000,"[16, 17]"
13,47,94,100000,"[16, 17]"
14,156,312,109,[19]
15,113,226,100000,[18]
16,247,494,173,[]
17,213,100000,100000,"[19, 20]"
18,280,100000,100000,[]
19,177,100000,100000,[]
20,72,100000,50,[]
