task,th,tr,tc,successor
1,74,100000,52,[12]
2,46,100000,100000,"[3, 4]"
3,175,350,100000,"[5, 6]"
4,136,100000,100000,"[5, 6]"
5,94,100000,100000,"[7, 8]"
6,94,188,100000,"[7, 8]"
7,174,348,122,"[9, 10]"
8,256,512,100000,"[9, 10, 11]"
9,80,160,56,[12]
10,99,100000,100000,"[19, 20]"
11,124,100000,100000,[12]
12,173,100000,121,"[13, 14]"
13,102,100000,100000,"[15, 16]"
14,121,242,100000,"[16, 17]"
15,167,100000,117,"[18, 20]"
16,190,100000,133,"[19, 20]"
17,183,100000,100000,[18]
18,176,352,100000,[]
19,105,100000,74,[]
20,256,512,179,[]
