task,th,tr,tc,successor
1,301,100000,100000,[5]
2,81,100000,57,"[6, 7, 8, 9]"
3,93,100000,100000,"[7, 8, 9]"
4,217,100000,100000,"[7, 8, 9]"
5,149,298,104,[10]
6,135,270,100000,[11]
7,187,374,131,"[12, 13]"
8,57,114,40,[12]
9,54,100000,38,"[12, 13]"
10,176,100000,123,[14]
11,151,100000,100000,[15]
12,52,104,100000,[15]
13,97,100000,100000,[]
14,110,220,100000,[17]
15,165,330,100000,"[16, 17, 18]"
16,166,100000,116,[19]
17,148,100000,100000,[20]
18,187,100000,131,[]
19,81,162,100000,[]
20,241,100000,100000,[]
