task,th,tr,tc,successor
1,140,100000,100000,"[5, 6, 7]"
2,36,100000,100000,"[4, 5, 6]"
3,207,414,100000,"[4, 9]"
4,189,378,132,[7]
5,66,100000,46,"[8, 9]"
6,66,100000,46,[10]
7,264,528,100000,[10]
8,140,280,100000,[10]
9,198,100000,100000,[10]
10,27,100000,100000,"[11, 12]"
11,119,100000,83,[13]
12,164,100000,100000,[14]
13,240,480,168,[17]
14,118,100000,83,"[15, 16]"
15,183,100000,100000,[]
16,24,48,100000,"[17, 18]"
17,94,100000,100000,"[19, 20]"
18,114,100000,100000,[19]
19,257,514,180,[]
20,299,598,209,[]
