task,th,tr,tc,successor
1,343,686,100000,[10]
2,92,100000,64,"[4, 5, 6, 8, 12]"
3,327,100000,100000,"[4, 7, 9]"
4,487,100000,100000,[10]
5,147,294,103,[10]
6,30,100000,100000,[10]
7,30,100000,21,[10]
8,439,100000,100000,"[11, 20]"
9,507,100000,100000,[12]
10,123,246,86,"[13, 14, 15, 16]"
11,160,320,112,[]
12,53,100000,37,[19]
13,83,166,58,[]
14,155,100000,100000,"[17, 18]"
15,54,100000,100000,[20]
16,163,326,100000,[19]
17,543,1086,380,"[19, 20]"
18,87,174,100000,[19]
19,174,100000,100000,[]
20,549,100000,100000,[]
