task,th,tr,tc,successor
1,442,884,100000,"[2, 3]"
2,560,100000,392,"[4, 9]"
3,403,806,100000,"[4, 5, 6]"
4,462,924,323,"[7, 8]"
5,415,100000,100000,"[7, 8, 9]"
6,461,100000,100000,"[7, 8, 9]"
7,372,100000,260,[10]
8,762,1524,100000,"[12, 14]"
9,664,100000,465,[]
10,706,100000,100000,"[11, 12]"
11,328,100000,230,"[13, 14]"
12,304,100000,100000,[13]
13,740,1480,518,"[15, 16, 17]"
14,621,1242,435,"[16, 17]"
15,635,1270,100000,[19]
16,332,100000,100000,[18]
17,399,100000,100000,"[19, 20]"
18,544,100000,100000,[]
19,561,100000,393,[]
20,350,700,100000,[]
