task,th,tr,tc,successor
1,359,100000,251,[4]
2,479,958,100000,[3]
3,517,1034,100000,"[4, 5]"
4,534,100000,100000,"[6, 7, 8]"
5,396,100000,277,[8]
6,332,100000,232,"[9, 10]"
7,400,800,100000,[12]
8,479,100000,100000,"[9, 10]"
9,404,100000,100000,"[11, 12]"
10,690,100000,100000,[20]
11,463,926,100000,"[13, 14]"
12,436,872,305,"[13, 14]"
13,345,100000,241,"[15, 17, 20]"
14,436,100000,305,"[15, 16, 17]"
15,638,100000,100000,[18]
16,476,952,100000,[20]
17,428,856,100000,[19]
18,621,100000,100000,[]
19,777,100000,544,[]
20,358,716,251,[]
