task,th,tr,tc,successor
1,469,100000,100000,[4]
2,551,1102,386,"[5, 6, 7]"
3,579,100000,100000,"[5, 6, 7]"
4,534,100000,374,[9]
5,460,920,322,"[8, 10, 11]"
6,457,914,320,"[10, 11]"
7,545,100000,100000,"[10, 11]"
8,454,908,318,[12]
9,483,966,338,[13]
10,300,100000,100000,"[13, 14]"
11,501,100000,351,[]
12,400,800,100000,[15]
13,448,100000,100000,"[16, 17, 18]"
14,326,100000,100000,"[17, 18]"
15,429,858,100000,[19]
16,518,100000,100000,[20]
17,460,100000,100000,[]
18,582,1164,407,[]
19,539,100000,100000,[]
20,450,100000,100000,[]
