task,th,tr,tc,successor
1,482,100000,100000,"[3, 5, 6]"
2,347,100000,243,"[3, 4, 6]"
3,497,100000,348,"[7, 8]"
4,423,846,296,[7]
5,531,100000,100000,[7]
6,589,100000,100000,"[7, 8]"
7,550,100000,100000,[9]
8,481,100000,337,[9]
9,655,1310,100000,"[10, 11, 12]"
10,444,100000,311,"[13, 14]"
11,752,1504,100000,[]
12,774,1548,542,"[14, 15]"
13,563,100000,100000,[15]
14,367,100000,100000,[]
15,590,100000,413,"[16, 17, 18]"
16,506,1012,100000,"[19, 20]"
17,505,1010,100000,[19]
18,447,100000,313,[20]
19,693,1386,100000,[]
20,290,580,100000,[]
