task,th,tr,tc,successor
1,172,344,120,[5]
2,219,100000,153,[10]
3,79,100000,100000,"[6, 7]"
4,213,426,100000,"[7, 8, 11]"
5,295,590,100000,"[11, 14]"
6,41,82,100000,"[9, 11]"
7,154,100000,100000,[14]
8,43,100000,100000,"[9, 10]"
9,299,100000,209,"[12, 13, 14, 16]"
10,263,100000,100000,[17]
11,157,314,100000,"[13, 15]"
12,93,186,100000,"[17, 19]"
13,107,100000,75,"[17, 19]"
14,216,100000,151,[17]
15,175,100000,122,[]
16,297,100000,100000,"[18, 19]"
17,176,352,123,[20]
18,82,164,100000,[]
19,318,100000,223,[]
20,69,100000,100000,[]
