task,th,tr,tc,successor
1,482,100000,337,"[3, 4]"
2,623,1246,100000,"[5, 6, 7]"
3,454,100000,318,"[5, 6, 7]"
4,374,100000,262,"[5, 6, 7]"
5,490,980,100000,"[8, 9, 10]"
6,463,100000,100000,"[8, 9, 10]"
7,622,1244,435,"[8, 9, 10]"
8,350,700,100000,"[11, 12]"
9,547,100000,383,"[11, 14, 15]"
10,352,100000,100000,"[11, 12]"
11,521,1042,100000,[17]
12,602,100000,100000,"[13, 14, 15]"
13,471,942,100000,[16]
14,552,100000,100000,"[19, 20]"
15,626,1252,438,[]
16,375,100000,100000,"[17, 18]"
17,512,1024,100000,[20]
18,678,100000,475,[19]
19,344,100000,100000,[]
20,324,100000,227,[]
