task,th,tr,tc,successor
1,279,558,100000,"[4, 6]"
2,346,100000,100000,"[4, 5]"
3,149,298,104,"[4, 6]"
4,117,100000,82,[7]
5,468,936,100000,[6]
6,152,304,100000,"[7, 8]"
7,81,100000,100000,"[9, 15]"
8,489,100000,342,"[9, 10]"
9,341,682,100000,"[14, 18]"
10,509,100000,356,"[11, 12]"
11,528,100000,100000,"[13, 14, 15]"
12,171,342,100000,"[13, 14]"
13,144,100000,101,"[16, 17, 18]"
14,501,100000,351,"[16, 17]"
15,453,100000,100000,[18]
16,200,100000,100000,[19]
17,57,114,40,[20]
18,198,100000,100000,[19]
19,219,438,100000,[]
20,209,100000,146,[]
