task,th,tr,tc,successor
1,180,360,100000,[7]
2,118,236,83,"[3, 4, 5, 6]"
3,166,100000,100000,[7]
4,97,100000,68,[7]
5,358,100000,251,[7]
6,110,220,77,"[8, 9, 10]"
7,53,100000,100000,"[11, 12, 13, 14]"
8,566,100000,396,[]
9,550,1100,385,[]
10,117,100000,100000,[15]
11,71,100000,50,"[15, 16]"
12,283,566,100000,[]
13,269,538,100000,"[16, 18]"
14,191,100000,100000,[]
15,88,100000,62,"[18, 19, 20]"
16,131,100000,100000,[17]
17,419,100000,100000,[]
18,117,100000,100000,[]
19,253,506,100000,[]
20,455,910,100000,[]
