task,th,tr,tc,successor
1,524,1048,367,[13]
2,653,1306,100000,[13]
3,445,890,100000,"[7, 8]"
4,480,960,100000,[9]
5,271,100000,100000,[]
6,386,100000,270,[]
7,560,100000,392,[13]
8,473,100000,100000,[10]
9,622,100000,100000,"[11, 12]"
10,300,100000,100000,[13]
11,409,100000,100000,[]
12,303,100000,100000,"[14, 15]"
13,462,924,100000,"[16, 17, 18, 19, 20]"
14,334,100000,234,[]
15,491,982,100000,[]
16,420,100000,294,[]
17,513,100000,359,[]
18,409,818,286,[]
19,381,100000,267,[]
20,698,1396,100000,[]
