task,th,tr,tc,successor
1,634,100000,100000,[7]
2,517,100000,100000,[7]
3,521,100000,365,[7]
4,404,808,100000,[7]
5,614,1228,100000,"[8, 9, 10, 11]"
6,579,100000,405,[]
7,411,100000,100000,"[12, 13, 14, 15]"
8,397,794,278,[]
9,448,896,314,[]
10,428,100000,300,[]
11,200,400,100000,[16]
12,503,100000,100000,[]
13,498,100000,100000,[]
14,570,100000,100000,[]
15,742,1484,519,[17]
16,619,1238,433,[]
17,765,100000,100000,"[18, 19, 20]"
18,378,100000,100000,[]
19,615,1230,100000,[]
20,485,100000,340,[]
