task,th,tr,tc,successor
1,125,250,100000,[8]
2,97,194,100000,[8]
3,35,100000,100000,"[6, 15]"
4,65,100000,46,"[5, 7]"
5,182,100000,127,[8]
6,190,380,100000,[8]
7,128,100000,100000,"[9, 10]"
8,90,180,100000,"[11, 12, 13, 14]"
9,158,316,111,"[15, 17]"
10,139,278,97,[]
11,162,100000,100000,[]
12,121,100000,100000,"[18, 19, 20]"
13,276,100000,100000,"[17, 18]"
14,206,100000,144,[]
15,96,192,67,"[16, 20]"
16,228,456,100000,[18]
17,52,100000,100000,"[19, 20]"
18,220,100000,154,[]
19,145,100000,102,[]
20,112,100000,100000,[]
