task,th,tr,tc,successor
1,210,100000,100000,[9]
2,169,338,118,"[3, 4, 5]"
3,191,100000,100000,[9]
4,141,282,99,"[7, 8]"
5,66,100000,46,[6]
6,117,100000,100000,[9]
7,232,100000,100000,[9]
8,39,78,27,"[10, 11, 12]"
9,164,100000,115,"[13, 14, 15, 16, 17]"
10,167,334,100000,[]
11,120,240,100000,[]
12,33,66,100000,[]
13,35,100000,24,[20]
14,255,100000,100000,[18]
15,134,268,100000,[19]
16,275,550,100000,"[18, 19]"
17,22,100000,100000,[19]
18,110,100000,77,[]
19,218,100000,100000,[]
20,94,100000,66,[]
