task,th,tr,tc,successor
1,109,100000,76,"[3, 4, 5]"
2,149,100000,100000,"[3, 4, 5]"
3,95,190,66,"[6, 7]"
4,69,100000,100000,"[8, 9]"
5,53,100000,100000,"[6, 7]"
6,50,100,100000,"[8, 9]"
7,264,528,185,"[8, 9]"
8,45,90,100000,"[10, 11, 12]"
9,42,100000,29,"[10, 11, 12]"
10,51,100000,100000,"[13, 14]"
11,127,100000,89,"[15, 20]"
12,446,892,312,[14]
13,181,362,100000,[]
14,117,100000,100000,"[15, 16]"
15,95,190,100000,"[17, 19]"
16,286,572,100000,[18]
17,218,100000,100000,[]
18,138,100000,100000,[20]
19,161,100000,113,[]
20,190,100000,133,[]
