task,th,tr,tc,successor
1,383,766,100000,[4]
2,535,1070,374,[5]
3,315,100000,100000,"[6, 7]"
4,606,100000,424,[8]
5,679,100000,475,[8]
6,242,484,100000,[9]
7,523,100000,366,[12]
8,489,100000,100000,"[11, 12]"
9,449,100000,314,"[10, 12, 13]"
10,498,100000,349,[14]
11,359,100000,100000,[15]
12,502,100000,100000,"[16, 17]"
13,410,100000,100000,"[17, 20]"
14,637,1274,446,[18]
15,480,100000,100000,[18]
16,494,988,100000,"[18, 20]"
17,554,100000,100000,[19]
18,376,752,100000,[]
19,718,1436,100000,[]
20,369,738,258,[]
