task,th,tr,tc,successor
1,555,1110,100000,[4]
2,540,100000,100000,"[5, 6]"
3,558,100000,100000,"[5, 6]"
4,275,100000,100000,[7]
5,512,1024,100000,"[8, 9, 10]"
6,684,1368,479,"[9, 10]"
7,669,100000,468,[11]
8,472,100000,330,[12]
9,529,100000,370,"[13, 17, 18]"
10,512,1024,358,[14]
11,367,100000,100000,[17]
12,473,100000,100000,[15]
13,430,860,100000,[16]
14,460,100000,322,"[17, 18]"
15,442,100000,309,[19]
16,688,1376,100000,[19]
17,725,100000,100000,"[19, 20]"
18,370,100000,100000,"[19, 20]"
19,488,976,342,[]
20,653,1306,100000,[]
