task,th,tr,tc,successor
1,430,860,100000,[4]
2,103,206,72,"[5, 6, 7, 11]"
3,24,100000,100000,"[7, 11]"
4,280,100000,100000,[11]
5,129,100000,100000,[8]
6,267,100000,187,[9]
7,147,100000,103,[10]
8,208,416,100000,[13]
9,81,162,100000,[13]
10,57,114,40,[12]
11,121,100000,85,"[13, 14, 15]"
12,230,100000,161,[16]
13,488,100000,100000,[17]
14,433,100000,100000,[]
15,163,326,100000,[17]
16,117,100000,100000,[18]
17,28,100000,20,"[18, 19, 20]"
18,58,100000,100000,[]
19,206,412,144,[]
20,106,212,100000,[]
