task,th,tr,tc,successor
1,112,100000,100000,[3]
2,67,100000,47,"[9, 11]"
3,295,590,100000,"[4, 5]"
4,428,856,100000,"[8, 10, 12]"
5,162,100000,100000,"[6, 7]"
6,386,100000,100000,"[9, 10]"
7,502,100000,351,"[8, 9]"
8,391,782,100000,[13]
9,82,164,57,"[12, 13]"
10,305,100000,214,[11]
11,107,100000,100000,[15]
12,40,100000,100000,"[14, 15]"
13,113,226,79,"[14, 15]"
14,105,100000,100000,[16]
15,145,100000,102,"[16, 17]"
16,161,322,113,"[19, 20]"
17,257,514,180,"[18, 19]"
18,21,100000,100000,[]
19,161,322,100000,[]
20,32,100000,100000,[]
