task,th,tr,tc,successor
1,116,232,81,"[4, 6]"
2,139,100000,97,[5]
3,226,100000,100000,"[12, 15]"
4,193,386,100000,[9]
5,119,238,83,"[19, 20]"
6,137,100000,100000,"[7, 8, 9]"
7,76,100000,53,[11]
8,40,100000,28,"[11, 16, 18, 19]"
9,400,100000,280,"[10, 11]"
10,179,358,100000,"[12, 13, 14, 15]"
11,81,100000,57,"[14, 15]"
12,120,100000,100000,[19]
13,121,100000,100000,"[16, 17, 18]"
14,97,100000,100000,[]
15,150,100000,100000,"[17, 20]"
16,172,100000,100000,[]
17,50,100,100000,[]
18,185,370,130,[]
19,143,286,100000,[]
20,78,156,100000,[]
