task,th,tr,tc,successor
1,531,1062,100000,"[4, 5, 7]"
2,703,1406,492,[6]
3,562,100000,393,[]
4,491,100000,344,"[9, 13]"
5,694,100000,486,[]
6,533,1066,100000,"[12, 14]"
7,550,100000,100000,"[8, 10, 11]"
8,537,100000,100000,[16]
9,468,100000,100000,[]
10,628,100000,100000,[]
11,608,1216,100000,[18]
12,307,100000,100000,[17]
13,435,870,100000,[]
14,665,100000,465,[15]
15,435,100000,100000,[]
16,418,836,293,[]
17,706,100000,100000,"[19, 20]"
18,504,1008,100000,[]
19,613,100000,429,[]
20,328,656,230,[]
