task,th,tr,tc,successor
1,516,100000,361,[6]
2,491,100000,100000,"[3, 4]"
3,537,1074,376,"[5, 6]"
4,395,100000,100000,"[5, 6]"
5,471,942,330,"[7, 8]"
6,514,100000,100000,"[7, 8]"
7,572,1144,400,"[9, 10]"
8,537,1074,100000,"[10, 12]"
9,801,1602,100000,"[11, 12]"
10,525,1050,100000,[18]
11,407,100000,285,[13]
12,516,100000,100000,"[14, 15]"
13,398,100000,279,[15]
14,288,576,100000,"[16, 17]"
15,459,100000,100000,"[18, 19, 20]"
16,646,100000,100000,"[18, 19, 20]"
17,458,100000,100000,"[18, 20]"
18,514,100000,100000,[]
19,772,1544,540,[]
20,695,100000,486,[]
