task,th,tr,tc,successor
1,169,100000,100000,[11]
2,156,312,100000,"[3, 4, 5, 6, 7]"
3,264,100000,100000,[11]
4,134,100000,94,[11]
5,88,100000,62,[]
6,72,100000,50,"[8, 10]"
7,75,100000,52,"[9, 17]"
8,114,100000,80,[11]
9,307,614,215,[]
10,96,192,100000,"[11, 12]"
11,89,100000,100000,"[13, 14, 15, 16, 17]"
12,172,344,100000,[18]
13,118,100000,100000,[20]
14,79,158,55,"[18, 19, 20]"
15,100,100000,100000,[]
16,196,100000,137,"[18, 20]"
17,121,242,100000,[19]
18,92,184,100000,[]
19,144,288,100000,[]
20,291,100000,100000,[]
