task,th,tr,tc,successor
1,218,100000,100000,[10]
2,621,100000,435,"[3, 4, 5]"
3,76,152,53,"[8, 9]"
4,152,304,106,"[7, 9]"
5,208,100000,100000,[6]
6,93,100000,100000,[10]
7,496,100000,100000,[10]
8,496,992,100000,[10]
9,156,312,100000,"[11, 12]"
10,146,100000,102,"[13, 14, 15, 16, 17]"
11,182,364,100000,[18]
12,422,100000,100000,[]
13,37,100000,26,[]
14,134,100000,94,[]
15,152,304,100000,[19]
16,171,100000,120,[20]
17,307,614,100000,[]
18,84,100000,100000,[]
19,192,384,100000,[]
20,237,100000,166,[]
