task,th,tr,tc,successor
1,306,100000,100000,[11]
2,66,100000,100000,"[4, 7]"
3,104,208,73,"[5, 6, 7]"
4,198,100000,100000,[11]
5,26,100000,100000,[8]
6,261,522,100000,"[8, 10]"
7,85,100000,100000,[9]
8,38,100000,100000,[11]
9,41,100000,100000,[11]
10,103,100000,100000,"[12, 13, 14]"
11,187,374,100000,"[15, 16, 17, 18]"
12,515,100000,360,[]
13,312,100000,218,[]
14,186,372,130,[]
15,315,100000,220,[19]
16,338,676,100000,"[19, 20]"
17,99,198,69,[]
18,94,188,100000,[20]
19,52,100000,36,[]
20,308,616,216,[]
