task,th,tr,tc,successor
1,21,100000,100000,"[3, 4]"
2,98,100000,69,"[3, 4]"
3,165,100000,100000,[5]
4,317,100000,100000,[5]
5,88,176,100000,"[6, 7, 8]"
6,163,100000,114,[9]
7,128,256,100000,[11]
8,70,140,49,[9]
9,39,78,100000,"[10, 11]"
10,168,100000,118,"[12, 13]"
11,224,100000,157,"[12, 14]"
12,219,100000,100000,"[15, 16]"
13,148,100000,100000,[19]
14,118,100000,100000,[17]
15,187,100000,100000,[20]
16,167,334,117,[18]
17,286,100000,100000,"[18, 19]"
18,39,78,27,[]
19,96,192,67,[]
20,88,176,100000,[]
