task,th,tr,tc,successor
1,176,100000,100000,"[6, 8, 15]"
2,51,100000,100000,"[5, 10]"
3,109,100000,100000,[4]
4,217,100000,100000,[10]
5,278,100000,100000,"[7, 8, 9]"
6,108,216,100000,[19]
7,38,100000,27,"[11, 12]"
8,184,368,100000,[]
9,59,118,100000,"[11, 15]"
10,241,482,100000,"[11, 12, 13]"
11,52,104,36,[14]
12,55,100000,38,[]
13,249,498,174,[15]
14,167,100000,100000,"[16, 17, 20]"
15,199,100000,100000,"[17, 18, 19]"
16,278,100000,100000,[]
17,72,144,50,[]
18,93,186,65,[]
19,120,100000,84,[]
20,142,100000,99,[]
