task,th,tr,tc,successor
1,241,100000,169,[6]
2,197,100000,100000,[20]
3,133,100000,93,"[7, 10, 12]"
4,91,100000,64,"[5, 8]"
5,83,100000,58,[9]
6,173,100000,100000,"[9, 11]"
7,57,100000,40,"[11, 13]"
8,187,100000,100000,"[10, 11, 20]"
9,59,100000,41,"[12, 13, 17, 18]"
10,310,620,100000,"[13, 18]"
11,108,216,100000,[14]
12,84,168,100000,[16]
13,177,100000,124,[]
14,108,216,100000,[15]
15,258,516,100000,"[17, 18, 19]"
16,190,100000,100000,[20]
17,71,100000,100000,[]
18,141,282,100000,[]
19,239,478,167,[]
20,59,118,100000,[]
