task,th,tr,tc,successor
1,23,100000,100000,"[3, 4]"
2,181,362,127,"[3, 5]"
3,366,100000,100000,"[6, 7]"
4,141,100000,100000,"[8, 9, 10]"
5,472,100000,330,"[7, 15]"
6,165,330,115,"[10, 12]"
7,62,124,100000,"[10, 18]"
8,492,100000,344,[19]
9,188,376,100000,[11]
10,171,100000,100000,"[13, 14]"
11,82,100000,100000,[]
12,474,948,332,"[15, 19]"
13,24,48,17,[17]
14,364,728,100000,"[16, 19]"
15,482,100000,337,"[18, 20]"
16,520,100000,364,[]
17,183,366,100000,[]
18,89,100000,100000,[]
19,163,100000,100000,[]
20,232,100000,100000,[]
