task,th,tr,tc,successor
1,547,100000,383,[6]
2,141,100000,100000,"[5, 6]"
3,180,100000,126,[6]
4,152,100000,100000,"[7, 8]"
5,161,100000,100000,[14]
6,302,604,100000,[14]
7,472,944,330,[9]
8,200,400,140,[10]
9,585,1170,410,[14]
10,238,100000,167,"[11, 12, 13]"
11,73,146,100000,[14]
12,187,100000,100000,[14]
13,275,100000,100000,[15]
14,209,100000,100000,"[16, 17, 18, 19, 20]"
15,438,876,100000,[]
16,242,100000,169,[]
17,321,100000,100000,[]
18,202,100000,100000,[]
19,146,292,100000,[]
20,191,382,134,[]
