task,th,tr,tc,successor
1,216,432,100000,"[3, 5]"
2,146,100000,102,"[4, 5]"
3,110,100000,100000,[9]
4,489,100000,342,"[6, 8, 10, 14]"
5,21,42,15,"[7, 10, 14]"
6,206,100000,144,[11]
7,219,438,153,[12]
8,463,926,100000,[13]
9,230,100000,100000,[14]
10,30,60,100000,"[17, 18]"
11,541,100000,379,[15]
12,145,290,102,[15]
13,36,100000,100000,[15]
14,96,100000,100000,[16]
15,547,100000,100000,"[18, 19, 20]"
16,304,100000,100000,"[17, 20]"
17,39,100000,27,[]
18,434,100000,100000,[]
19,381,762,100000,[]
20,297,594,100000,[]
