task,th,tr,tc,successor
1,704,1408,493,[4]
2,618,1236,100000,"[5, 6, 7]"
3,368,100000,100000,[6]
4,575,100000,100000,[9]
5,709,1418,100000,"[8, 10, 11]"
6,203,100000,100000,"[9, 10, 11]"
7,671,100000,470,"[9, 10, 11]"
8,327,654,100000,[12]
9,343,100000,240,[14]
10,670,100000,469,"[13, 14]"
11,319,638,100000,[14]
12,401,802,281,[15]
13,484,968,339,[16]
14,441,100000,309,[17]
15,586,100000,100000,[18]
16,424,100000,297,[19]
17,518,1036,100000,"[19, 20]"
18,471,100000,100000,[]
19,392,100000,100000,[]
20,332,100000,100000,[]
