task,th,tr,tc,successor
1,520,1040,364,"[4, 5]"
2,516,100000,100000,[3]
3,222,100000,100000,[6]
4,129,258,90,"[6, 7]"
5,179,358,100000,[6]
6,45,100000,100000,"[8, 9, 10]"
7,208,100000,100000,"[8, 9, 10]"
8,127,254,100000,[11]
9,139,100000,100000,[11]
10,235,100000,164,[11]
11,150,100000,105,"[12, 13, 14]"
12,130,100000,100000,[]
13,227,454,100000,[15]
14,184,100000,129,[]
15,190,380,133,"[16, 17, 18]"
16,195,100000,136,[19]
17,519,1038,363,[20]
18,238,100000,100000,[]
19,147,100000,100000,[]
20,450,900,100000,[]
