task,th,tr,tc,successor
1,126,252,100000,"[6, 8]"
2,33,100000,23,[5]
3,440,100000,308,[4]
4,148,296,100000,[8]
5,265,100000,100000,[10]
6,211,100000,100000,"[7, 9, 12]"
7,114,100000,80,[14]
8,540,1080,378,[14]
9,362,100000,100000,[11]
10,79,158,55,"[12, 13]"
11,137,100000,100000,[14]
12,469,100000,100000,[14]
13,518,1036,363,"[15, 16]"
14,530,100000,100000,"[17, 18, 19, 20]"
15,218,100000,153,[]
16,527,1054,100000,[]
17,314,628,220,[]
18,442,100000,100000,[]
19,463,100000,100000,[]
20,606,1212,100000,[]
