task,th,tr,tc,successor
1,452,100000,100000,[3]
2,724,100000,100000,"[4, 5]"
3,326,652,228,"[4, 5]"
4,588,100000,100000,"[6, 7]"
5,395,100000,100000,[8]
6,662,100000,463,[10]
7,458,916,321,"[9, 10]"
8,640,1280,100000,[10]
9,475,100000,100000,"[12, 13]"
10,562,1124,393,"[11, 12]"
11,519,100000,100000,"[14, 15]"
12,531,1062,372,[]
13,401,100000,100000,"[14, 15]"
14,622,100000,435,"[16, 17, 18]"
15,454,908,318,[16]
16,549,100000,100000,"[19, 20]"
17,575,100000,100000,[19]
18,417,834,100000,[20]
19,345,690,100000,[]
20,315,100000,220,[]
