task,th,tr,tc,successor
1,522,100000,100000,"[3, 4]"
2,540,100000,378,[7]
3,488,100000,100000,[12]
4,466,932,326,"[5, 6, 7, 8]"
5,634,1268,100000,[12]
6,452,100000,100000,[]
7,390,100000,100000,[9]
8,348,100000,244,"[10, 11]"
9,538,100000,100000,[12]
10,540,100000,378,[12]
11,488,100000,342,"[13, 14]"
12,466,100000,100000,"[15, 16, 17, 18, 19, 20]"
13,512,1024,358,[]
14,320,640,224,[]
15,477,100000,100000,[]
16,242,484,100000,[]
17,571,1142,100000,[]
18,564,1128,100000,[]
19,562,100000,100000,[]
20,621,1242,435,[]
