task,th,tr,tc,successor
1,459,100000,100000,[5]
2,649,100000,100000,"[6, 7]"
3,473,100000,100000,[7]
4,480,100000,100000,[7]
5,367,100000,100000,[9]
6,434,100000,304,[8]
7,510,1020,100000,"[9, 10]"
8,538,1076,100000,[11]
9,621,1242,435,"[12, 13, 14]"
10,547,100000,383,[13]
11,678,1356,475,[15]
12,489,100000,342,"[16, 17, 19]"
13,558,100000,100000,[]
14,471,100000,330,"[17, 19]"
15,569,1138,100000,[19]
16,633,100000,443,[18]
17,400,800,280,[20]
18,351,100000,100000,[]
19,409,818,100000,[]
20,533,1066,100000,[]
