task,th,tr,tc,successor
1,555,1110,100000,[13]
2,802,100000,561,"[5, 6]"
3,478,100000,100000,"[4, 5, 7]"
4,551,1102,100000,[13]
5,548,100000,384,[9]
6,587,100000,411,"[8, 15]"
7,391,782,274,[20]
8,327,654,229,[13]
9,529,1058,100000,"[10, 11, 12]"
10,476,952,100000,[13]
11,510,1020,100000,"[13, 15]"
12,225,450,158,[14]
13,510,100000,357,"[16, 17, 18, 19, 20]"
14,456,100000,100000,[]
15,384,100000,100000,[]
16,191,100000,134,[]
17,397,100000,100000,[]
18,470,100000,100000,[]
19,602,100000,100000,[]
20,538,100000,100000,[]
