task,th,tr,tc,successor
1,44,100000,31,"[3, 4, 5]"
2,235,100000,164,[4]
3,135,270,100000,"[6, 7]"
4,46,100000,100000,"[7, 8, 10]"
5,47,100000,100000,"[6, 7]"
6,435,100000,304,"[8, 9, 10]"
7,95,100000,100000,[9]
8,125,100000,100000,"[11, 12]"
9,61,122,100000,"[11, 12]"
10,21,42,100000,[12]
11,83,100000,58,[14]
12,259,100000,181,[13]
13,57,114,40,[15]
14,124,248,100000,"[16, 17]"
15,141,100000,99,"[17, 18]"
16,104,208,100000,[]
17,212,100000,100000,"[19, 20]"
18,305,100000,214,[]
19,84,168,100000,[]
20,154,308,100000,[]
