task,th,tr,tc,successor
1,641,1282,449,[4]
2,502,1004,351,"[5, 6]"
3,524,100000,367,[6]
4,405,100000,284,[7]
5,540,1080,100000,[8]
6,430,860,100000,"[9, 10]"
7,280,100000,196,[12]
8,636,100000,100000,[11]
9,653,100000,100000,"[12, 13]"
10,615,100000,430,"[12, 13]"
11,655,100000,100000,[15]
12,574,100000,100000,"[16, 17]"
13,759,1518,100000,"[14, 16, 17]"
14,271,100000,190,[18]
15,451,902,100000,[19]
16,300,600,210,"[19, 20]"
17,521,100000,100000,"[19, 20]"
18,491,982,100000,[]
19,669,100000,100000,[]
20,462,100000,100000,[]
