task,th,tr,tc,successor
1,97,100000,100000,"[6, 7, 19]"
2,188,100000,132,[5]
3,94,188,66,"[5, 8]"
4,161,100000,100000,"[7, 10, 17]"
5,199,398,100000,[9]
6,104,100000,100000,[17]
7,145,100000,102,[20]
8,85,170,100000,[12]
9,25,100000,18,"[10, 11, 12, 13]"
10,121,242,100000,[16]
11,208,416,100000,"[14, 15, 17]"
12,78,156,100000,"[14, 15, 16]"
13,178,356,125,"[16, 20]"
14,186,100000,100000,"[18, 19]"
15,159,100000,111,"[19, 20]"
16,24,100000,100000,"[18, 19]"
17,155,100000,108,[]
18,330,100000,231,[]
19,156,312,100000,[]
20,95,100000,100000,[]
